OrderID,OrderDate,ShipDate,ShipMode,CustomerID,ProductID,Region,Country,Quantity,UnitPrice,Discount,SalesAmount,CostAmount,Profit,PaymentMethod,ReturnStatus,ManagerEmail
ORD-20230922,2024-04-14,2024-04-17,Same Day,CUST-1026,PRD-101,North,India,8,1230.98,0.0,9847.84,6800,3047.84,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230923,2024-06-22,2024-06-25,Standard Class,CUST-1073,PRD-115,West,India,8,47.19,0.2,302.02,280,22.02,Credit Card,Delivered,west.manager@ysm.com
ORD-20230924,2024-04-12,2024-04-15,Second Class,CUST-1090,PRD-114,South,India,5,153.16,0.15,650.93,550,100.93,Debit Card,Delivered,south.manager@ysm.com
ORD-20230925,2024-09-24,2024-09-30,Standard Class,CUST-1056,PRD-108,West,India,3,99.52,0.2,238.85,225,13.85,Debit Card,Delivered,west.manager@ysm.com
ORD-20230926,2023-02-14,2023-02-16,Standard Class,CUST-1021,PRD-105,Asia-Pac,Singapore,9,99.86,0.1,808.87,630,178.87,UPI,Delivered,apac.manager@ysm.com
ORD-20230927,2024-02-26,2024-03-02,First Class,CUST-1016,PRD-106,Europe,UK,2,303.67,0.2,485.87,480,5.87,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230928,2023-09-16,2023-09-18,Same Day,CUST-1065,PRD-101,Europe,Germany,2,1141.07,0.15,1939.82,1700,239.82,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230929,2023-07-19,2023-07-23,Same Day,CUST-1005,PRD-101,South,India,3,1105.1,0.1,2983.77,2550,433.77,Debit Card,Delivered,south.manager@ysm.com
ORD-20230930,2023-03-26,2023-03-31,Same Day,CUST-1085,PRD-104,West,India,8,83.56,0.05,635.06,480,155.06,Net Banking,Delivered,west.manager@ysm.com
ORD-20230931,2023-06-24,2023-06-25,Same Day,CUST-1078,PRD-102,Asia-Pac,UAE,2,1221.17,0.2,1953.87,1900,53.87,UPI,Delivered,apac.manager@ysm.com
ORD-20230932,2023-01-12,2023-01-18,Standard Class,CUST-1035,PRD-103,South,India,3,1070.51,0.05,3050.95,2400,650.95,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230933,2024-12-14,2024-12-15,First Class,CUST-1082,PRD-113,US-Central,USA,2,609.56,0.15,1036.25,900,136.25,Debit Card,Returned,us.manager@ysm.com
ORD-20230934,2023-01-05,2023-01-06,Second Class,CUST-1099,PRD-107,North,India,4,533.3,0.1,1919.88,1520,399.88,UPI,Delivered,north.manager@ysm.com
ORD-20230935,2024-03-07,2024-03-08,Standard Class,CUST-1002,PRD-106,West,India,2,339.39,0.05,644.84,480,164.84,UPI,Delivered,west.manager@ysm.com
ORD-20230936,2023-02-15,2023-02-19,Second Class,CUST-1066,PRD-102,North,India,6,1342.47,0.2,6443.86,5700,743.86,Cash on Delivery,Delivered,north.manager@ysm.com
ORD-20230937,2024-07-08,2024-07-12,First Class,CUST-1055,PRD-102,South,India,2,1231.66,0.1,2216.99,1900,316.99,UPI,Returned,south.manager@ysm.com
ORD-20230938,2024-10-31,2024-11-03,First Class,CUST-1002,PRD-107,West,India,4,491.17,0.0,1964.68,1520,444.68,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230939,2023-03-10,2023-03-12,Second Class,CUST-1053,PRD-105,West,India,8,98.25,0.0,786.0,560,226.0,Net Banking,Delivered,west.manager@ysm.com
ORD-20230940,2024-09-06,2024-09-09,Second Class,CUST-1081,PRD-112,Europe,Germany,3,371.76,0.1,1003.75,840,163.75,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230941,2024-11-13,2024-11-17,Same Day,CUST-1009,PRD-106,West,India,10,300.85,0.15,2557.22,2400,157.22,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230942,2023-08-27,2023-09-01,Standard Class,CUST-1076,PRD-112,US-West,USA,4,405.35,0.0,1621.4,1120,501.4,Net Banking,Delivered,us.manager@ysm.com
ORD-20230943,2024-03-14,2024-03-16,First Class,CUST-1080,PRD-102,West,India,6,1198.89,0.15,6114.34,5700,414.34,UPI,Delivered,west.manager@ysm.com
ORD-20230944,2023-07-29,2023-08-04,First Class,CUST-1005,PRD-104,South,India,10,86.08,0.15,731.68,600,131.68,UPI,Delivered,south.manager@ysm.com
ORD-20230945,2024-10-21,2024-10-22,Second Class,CUST-1067,PRD-113,South,India,5,650.48,0.0,3252.4,2250,1002.4,Net Banking,Delivered,south.manager@ysm.com
ORD-20230946,2023-07-30,2023-08-04,Same Day,CUST-1007,PRD-115,Europe,Germany,4,50.17,0.05,190.65,140,50.65,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230947,2024-03-28,2024-04-03,Standard Class,CUST-1001,PRD-102,East,India,2,1352.77,0.05,2570.26,1900,670.26,UPI,Delivered,east.manager@ysm.com
ORD-20230948,2023-05-09,2023-05-10,Standard Class,CUST-1023,PRD-110,US-East,USA,4,203.97,0.05,775.09,600,175.09,Debit Card,Delivered,us.manager@ysm.com
ORD-20230949,2023-11-15,2023-11-17,Second Class,CUST-1093,PRD-104,Asia-Pac,UAE,3,77.94,0.2,187.06,180,7.06,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230950,2024-04-04,2024-04-10,First Class,CUST-1026,PRD-105,North,India,8,99.57,0.0,796.56,560,236.56,Debit Card,Delivered,north.manager@ysm.com
ORD-20230951,2024-04-27,2024-05-01,Same Day,CUST-1055,PRD-109,South,India,7,89.17,0.05,592.98,455,137.98,Credit Card,Delivered,south.manager@ysm.com
ORD-20230952,2024-03-13,2024-03-14,Second Class,CUST-1098,PRD-115,Asia-Pac,UAE,10,50.2,0.2,401.6,350,51.6,Cash on Delivery,Delivered,apac.manager@ysm.com
ORD-20230953,2023-09-21,2023-09-25,Same Day,CUST-1060,PRD-105,US-East,USA,7,93.85,0.2,525.56,490,35.56,Credit Card,Delivered,us.manager@ysm.com
ORD-20230954,2024-04-25,2024-04-27,First Class,CUST-1020,PRD-115,Europe,UK,1,45.08,0.2,36.06,35,1.06,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230955,2024-03-01,2024-03-05,Standard Class,CUST-1096,PRD-106,Asia-Pac,UAE,5,318.43,0.2,1273.72,1200,73.72,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230956,2023-05-08,2023-05-12,First Class,CUST-1073,PRD-103,West,India,7,1031.08,0.1,6495.8,5600,895.8,Cash on Delivery,Delivered,west.manager@ysm.com
ORD-20230957,2024-10-12,2024-10-18,Second Class,CUST-1048,PRD-112,Asia-Pac,UAE,7,353.23,0.15,2101.72,1960,141.72,UPI,Delivered,apac.manager@ysm.com
ORD-20230958,2024-01-06,2024-01-12,Same Day,CUST-1091,PRD-111,North,India,3,276.24,0.1,745.85,660,85.85,UPI,Delivered,north.manager@ysm.com
ORD-20230959,2024-09-08,2024-09-13,Same Day,CUST-1085,PRD-114,West,India,2,141.05,0.0,282.1,220,62.1,Debit Card,Delivered,west.manager@ysm.com
ORD-20230960,2023-03-24,2023-03-29,First Class,CUST-1025,PRD-115,Europe,Germany,7,46.71,0.1,294.27,245,49.27,Cash on Delivery,Delivered,eu.manager@ysm.com
ORD-20230961,2024-11-05,2024-11-09,First Class,CUST-1076,PRD-105,US-West,USA,2,97.78,0.0,195.56,140,55.56,UPI,Delivered,us.manager@ysm.com
ORD-20230962,2023-08-03,2023-08-09,Standard Class,CUST-1051,PRD-112,South,India,3,367.25,0.15,936.49,840,96.49,Credit Card,Delivered,south.manager@ysm.com
ORD-20230963,2024-12-14,2024-12-18,Second Class,CUST-1068,PRD-107,West,India,7,524.74,0.05,3489.52,2660,829.52,Net Banking,Delivered,west.manager@ysm.com
ORD-20230964,2023-05-18,2023-05-20,Second Class,CUST-1063,PRD-103,Europe,Germany,2,1080.42,0.15,1836.71,1600,236.71,UPI,Delivered,eu.manager@ysm.com
ORD-20230965,2023-07-07,2023-07-09,Standard Class,CUST-1034,PRD-115,US-West,USA,8,49.85,0.2,319.04,280,39.04,UPI,Delivered,us.manager@ysm.com
ORD-20230966,2023-03-29,2023-04-02,Second Class,CUST-1016,PRD-105,Europe,UK,1,88.4,0.2,70.72,70,0.72,Debit Card,Delivered,eu.manager@ysm.com
ORD-20230967,2023-04-14,2023-04-15,Standard Class,CUST-1008,PRD-105,South,India,1,98.03,0.2,78.42,70,8.42,Credit Card,Delivered,south.manager@ysm.com
ORD-20230968,2023-01-08,2023-01-12,Same Day,CUST-1078,PRD-109,Asia-Pac,UAE,5,94.08,0.15,399.84,325,74.84,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230969,2023-12-11,2023-12-14,First Class,CUST-1088,PRD-115,North,India,6,46.15,0.05,263.05,210,53.05,Debit Card,Delivered,north.manager@ysm.com
ORD-20230970,2023-02-28,2023-03-03,Second Class,CUST-1043,PRD-113,Europe,UK,8,571.52,0.15,3886.34,3600,286.34,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230971,2024-06-27,2024-06-30,Same Day,CUST-1090,PRD-113,South,India,6,635.85,0.15,3242.84,2700,542.84,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230972,2023-07-12,2023-07-13,First Class,CUST-1082,PRD-114,US-Central,USA,6,144.59,0.0,867.54,660,207.54,Debit Card,Delivered,us.manager@ysm.com
ORD-20230973,2024-05-11,2024-05-15,Same Day,CUST-1095,PRD-110,South,India,6,211.32,0.15,1077.73,900,177.73,Credit Card,Delivered,south.manager@ysm.com
ORD-20230974,2023-10-28,2023-11-02,Standard Class,CUST-1025,PRD-112,Europe,Germany,9,358.02,0.2,2577.74,2520,57.74,UPI,Delivered,eu.manager@ysm.com
ORD-20230975,2023-03-31,2023-04-03,Same Day,CUST-1087,PRD-109,Europe,Germany,8,94.08,0.05,715.01,520,195.01,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230976,2024-07-07,2024-07-09,Same Day,CUST-1032,PRD-104,East,India,2,77.05,0.0,154.1,120,34.1,Credit Card,Delivered,east.manager@ysm.com
ORD-20230977,2023-12-01,2023-12-05,Standard Class,CUST-1099,PRD-105,North,India,5,90.59,0.15,385.01,350,35.01,UPI,Delivered,north.manager@ysm.com
ORD-20230978,2024-10-10,2024-10-16,Standard Class,CUST-1063,PRD-102,Europe,Germany,6,1338.65,0.05,7630.31,5700,1930.31,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230979,2024-01-26,2024-02-01,Second Class,CUST-1083,PRD-113,Europe,UK,7,613.07,0.05,4076.92,3150,926.92,Net Banking,Delivered,eu.manager@ysm.com
ORD-20230980,2023-03-31,2023-04-01,First Class,CUST-1012,PRD-106,Asia-Pac,UAE,4,335.55,0.0,1342.2,960,382.2,UPI,Delivered,apac.manager@ysm.com
ORD-20230981,2024-01-25,2024-01-30,Second Class,CUST-1095,PRD-101,South,India,10,1115.34,0.2,8922.72,8500,422.72,Debit Card,Delivered,south.manager@ysm.com
ORD-20230982,2023-11-24,2023-11-27,Second Class,CUST-1087,PRD-115,Europe,Germany,9,49.33,0.2,355.18,315,40.18,Credit Card,Delivered,eu.manager@ysm.com
ORD-20230983,2024-07-05,2024-07-09,Same Day,CUST-1041,PRD-103,South,India,5,1130.58,0.05,5370.25,4000,1370.25,Debit Card,Delivered,south.manager@ysm.com
ORD-20230984,2023-10-18,2023-10-20,First Class,CUST-1096,PRD-111,Asia-Pac,UAE,1,312.36,0.2,249.89,220,29.89,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230985,2024-12-06,2024-12-07,Same Day,CUST-1036,PRD-114,Asia-Pac,Singapore,8,153.04,0.05,1163.1,880,283.1,Net Banking,Delivered,apac.manager@ysm.com
ORD-20230986,2024-01-21,2024-01-22,Standard Class,CUST-1043,PRD-103,Europe,UK,4,1132.46,0.05,4303.35,3200,1103.35,UPI,Delivered,eu.manager@ysm.com
ORD-20230987,2024-02-06,2024-02-09,Same Day,CUST-1085,PRD-115,West,India,1,49.69,0.2,39.75,35,4.75,Net Banking,Delivered,west.manager@ysm.com
ORD-20230988,2024-04-29,2024-05-02,First Class,CUST-1097,PRD-107,Asia-Pac,Singapore,9,504.72,0.1,4088.23,3420,668.23,UPI,Delivered,apac.manager@ysm.com
ORD-20230989,2024-07-15,2024-07-19,First Class,CUST-1013,PRD-103,South,India,10,1051.75,0.0,10517.5,8000,2517.5,Debit Card,Delivered,south.manager@ysm.com
ORD-20230990,2024-08-14,2024-08-16,Second Class,CUST-1057,PRD-112,Asia-Pac,UAE,3,377.02,0.05,1074.51,840,234.51,UPI,Delivered,apac.manager@ysm.com
ORD-20230991,2023-01-10,2023-01-13,Same Day,CUST-1093,PRD-114,Asia-Pac,UAE,3,150.17,0.15,382.93,330,52.93,UPI,Delivered,apac.manager@ysm.com
ORD-20230992,2023-04-09,2023-04-12,First Class,CUST-1061,PRD-103,South,India,2,1151.21,0.2,1841.94,1600,241.94,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230993,2023-06-02,2023-06-08,Same Day,CUST-1093,PRD-107,Asia-Pac,UAE,2,493.62,0.05,937.88,760,177.88,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230994,2024-09-02,2024-09-04,Same Day,CUST-1084,PRD-112,East,India,2,371.02,0.15,630.73,560,70.73,Net Banking,Delivered,east.manager@ysm.com
ORD-20230995,2024-03-31,2024-04-03,Second Class,CUST-1002,PRD-102,West,India,2,1209.66,0.15,2056.42,1900,156.42,Credit Card,Delivered,west.manager@ysm.com
ORD-20230996,2024-08-09,2024-08-13,Same Day,CUST-1036,PRD-112,Asia-Pac,Singapore,10,391.74,0.05,3721.53,2800,921.53,Debit Card,Delivered,apac.manager@ysm.com
ORD-20230997,2024-12-20,2024-12-24,Second Class,CUST-1039,PRD-110,West,India,6,191.26,0.0,1147.56,900,247.56,Debit Card,Delivered,west.manager@ysm.com
ORD-20230998,2023-01-21,2023-01-25,Standard Class,CUST-1072,PRD-114,South,India,9,149.3,0.15,1142.14,990,152.14,Cash on Delivery,Delivered,south.manager@ysm.com
ORD-20230999,2024-07-05,2024-07-11,Second Class,CUST-1084,PRD-102,East,India,4,1330.67,0.0,5322.68,3800,1522.68,Cash on Delivery,Delivered,east.manager@ysm.com
ORD-20231000,2023-01-06,2023-01-11,Second Class,CUST-1058,PRD-113,North,India,1,590.79,0.05,561.25,450,111.25,UPI,Delivered,north.manager@ysm.com
